[2025-12-06 14:46:44,259] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 14:05:05,076] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 14:05:05,077] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 14:06:31,846] [ERROR] [__main__] LLM生成失败: 'JobQualityEvaluator' object has no attribute 'classifier_score'
Traceback (most recent call last):
  File "C:\F\gahpc\src\main.py", line 325, in main
    eval_result = evaluator.overall_score(
  File "C:\F\gahpc\src\metrics\model_evaluator.py", line 452, in overall_score
    auc_rf = self.classifier_score(real_df, fake_df, model="rf")
AttributeError: 'JobQualityEvaluator' object has no attribute 'classifier_score'
[2025-12-07 14:06:31,850] [INFO] [__main__] 使用多样化默认作业: 100 个
[2025-12-07 14:06:31,850] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 14:06:31,854] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 14:06:31,857] [INFO] [__main__] Episode 1/10
[2025-12-07 14:06:31,857] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 14:06:32,005] [INFO] [__main__] Episode 1 完成，奖励: -181.95, 步数: 100
[2025-12-07 14:06:32,005] [INFO] [__main__] Episode 2/10
[2025-12-07 14:06:32,011] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:32,202] [INFO] [__main__] Episode 2 完成，奖励: -158.00, 步数: 100
[2025-12-07 14:06:32,203] [INFO] [__main__] Episode 3/10
[2025-12-07 14:06:32,206] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:32,345] [INFO] [__main__] Episode 3 完成，奖励: -176.00, 步数: 100
[2025-12-07 14:06:32,345] [INFO] [__main__] Episode 4/10
[2025-12-07 14:06:32,350] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:32,508] [INFO] [__main__] Episode 4 完成，奖励: -167.00, 步数: 100
[2025-12-07 14:06:32,508] [INFO] [__main__] Episode 5/10
[2025-12-07 14:06:32,514] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:32,657] [INFO] [__main__] Episode 5 完成，奖励: -185.00, 步数: 100
[2025-12-07 14:06:32,658] [INFO] [__main__] Episode 6/10
[2025-12-07 14:06:32,664] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:32,839] [INFO] [__main__] Episode 6 完成，奖励: -171.50, 步数: 100
[2025-12-07 14:06:32,839] [INFO] [__main__] Episode 7/10
[2025-12-07 14:06:32,841] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:33,000] [INFO] [__main__] Episode 7 完成，奖励: -144.50, 步数: 100
[2025-12-07 14:06:33,000] [INFO] [__main__] Episode 8/10
[2025-12-07 14:06:33,003] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:33,166] [INFO] [__main__] Episode 8 完成，奖励: -171.50, 步数: 100
[2025-12-07 14:06:33,167] [INFO] [__main__] Episode 9/10
[2025-12-07 14:06:33,171] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:33,297] [INFO] [__main__] Episode 9 完成，奖励: -149.00, 步数: 100
[2025-12-07 14:06:33,297] [INFO] [__main__] Episode 10/10
[2025-12-07 14:06:33,303] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:06:33,455] [INFO] [__main__] Episode 10 完成，奖励: -158.00, 步数: 100
[2025-12-07 14:06:33,455] [INFO] [__main__] 强化学习训练完成
[2025-12-07 14:06:33,455] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 24, 'total_reward': -158.0, 'average_node_utilization': {'cpu': 0.6718423805674152, 'mem': 0.5809700966941398}, 'queue_length': 740, 'simulation_time': 100}
[2025-12-07 14:06:33,457] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 14:11:06,280] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 14:11:06,280] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 14:11:06,280] [INFO] [__main__] 特征数量: 15
[2025-12-07 14:11:06,280] [INFO] [__main__] 序列长度: 1
[2025-12-07 14:11:06,367] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 14:12:00,063] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 14:12:00,064] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 14:12:00,064] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 14:12:00,064] [INFO] [__main__] 训练GAN...
[2025-12-07 14:12:01,752] [INFO] [__main__] GAN训练完成
[2025-12-07 14:12:01,752] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 14:12:01,783] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 14:12:01,784] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 14:13:08,251] [INFO] [__main__] | Metric                                    |   Score |
|:------------------------------------------|--------:|
| Distribution Similarity (exp(-KL))        |       0 |
| MMD (RBF, lower=better)                   |     nan |
| Wasserstein (1D avg, lower=better)        |     nan |
| Frechet Distance (FID-like, lower=better) |     nan |
| 1-AUC RandomForest (higher=better)        |     nan |
| 1-AUC XGBoost (higher=better)             |     nan |
| 1-AUC LightGBM (higher=better)            |     nan |
[2025-12-07 14:13:08,254] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 14:13:08,258] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 14:13:08,262] [INFO] [__main__] Episode 1/10
[2025-12-07 14:13:08,262] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 14:13:08,382] [INFO] [__main__] Episode 1 完成，奖励: -190.74, 步数: 100
[2025-12-07 14:13:08,382] [INFO] [__main__] Episode 2/10
[2025-12-07 14:13:08,387] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:08,574] [INFO] [__main__] Episode 2 完成，奖励: -243.50, 步数: 100
[2025-12-07 14:13:08,574] [INFO] [__main__] Episode 3/10
[2025-12-07 14:13:08,576] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:08,747] [INFO] [__main__] Episode 3 完成，奖励: -216.50, 步数: 100
[2025-12-07 14:13:08,747] [INFO] [__main__] Episode 4/10
[2025-12-07 14:13:08,752] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:08,931] [INFO] [__main__] Episode 4 完成，奖励: -198.50, 步数: 100
[2025-12-07 14:13:08,932] [INFO] [__main__] Episode 5/10
[2025-12-07 14:13:08,939] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:09,099] [INFO] [__main__] Episode 5 完成，奖励: -225.50, 步数: 100
[2025-12-07 14:13:09,099] [INFO] [__main__] Episode 6/10
[2025-12-07 14:13:09,105] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:09,283] [INFO] [__main__] Episode 6 完成，奖励: -230.00, 步数: 100
[2025-12-07 14:13:09,283] [INFO] [__main__] Episode 7/10
[2025-12-07 14:13:09,287] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:09,450] [INFO] [__main__] Episode 7 完成，奖励: -212.00, 步数: 100
[2025-12-07 14:13:09,450] [INFO] [__main__] Episode 8/10
[2025-12-07 14:13:09,455] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:09,654] [INFO] [__main__] Episode 8 完成，奖励: -203.00, 步数: 100
[2025-12-07 14:13:09,655] [INFO] [__main__] Episode 9/10
[2025-12-07 14:13:09,659] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:09,825] [INFO] [__main__] Episode 9 完成，奖励: -248.00, 步数: 100
[2025-12-07 14:13:09,826] [INFO] [__main__] Episode 10/10
[2025-12-07 14:13:09,831] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 14:13:10,011] [INFO] [__main__] Episode 10 完成，奖励: -185.00, 步数: 100
[2025-12-07 14:13:10,011] [INFO] [__main__] 强化学习训练完成
[2025-12-07 14:13:10,011] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 30, 'total_reward': -185.0, 'average_node_utilization': {'cpu': 0.8184340166192158, 'mem': 0.621985746224446}, 'queue_length': 631, 'simulation_time': 100}
[2025-12-07 14:13:10,012] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 14:20:56,387] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 14:20:56,387] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 14:20:56,387] [INFO] [__main__] 特征数量: 15
[2025-12-07 14:20:56,387] [INFO] [__main__] 序列长度: 1
[2025-12-07 14:20:56,536] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 14:22:48,233] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 14:22:48,238] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 14:22:48,238] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 14:22:48,238] [INFO] [__main__] 训练GAN...
[2025-12-07 14:23:08,578] [INFO] [__main__] GAN训练完成
[2025-12-07 14:23:08,580] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 14:23:08,736] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 14:23:08,739] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 14:28:15,372] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 14:28:15,372] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 14:28:15,372] [INFO] [__main__] 特征数量: 15
[2025-12-07 14:28:15,372] [INFO] [__main__] 序列长度: 1
[2025-12-07 14:29:01,623] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 16:04:08,183] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 16:04:08,183] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 16:04:08,183] [INFO] [__main__] 特征数量: 15
[2025-12-07 16:04:08,183] [INFO] [__main__] 序列长度: 1
[2025-12-07 16:04:08,314] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 16:05:27,942] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 16:05:27,953] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 16:05:27,953] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 16:05:27,953] [INFO] [__main__] 训练GAN...
[2025-12-07 16:05:31,082] [INFO] [__main__] GAN训练完成
[2025-12-07 16:05:31,082] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 16:05:31,112] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 16:05:31,114] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 16:07:45,198] [ERROR] [__main__] LLM生成失败: 'EnhancedLLMJobGenerator' object has no attribute '_parse_job_level_response'
Traceback (most recent call last):
  File "C:\F\gahpc\src\main.py", line 334, in main
    synthetic_features = llm_gen.generate_job_level(stats, num=100)
  File "C:\F\gahpc\src\llm\llm_job_gen.py", line 423, in generate_job_level
    jobs = self._parse_job_level_response(response, num)
AttributeError: 'EnhancedLLMJobGenerator' object has no attribute '_parse_job_level_response'
[2025-12-07 16:07:45,224] [INFO] [__main__] 使用多样化默认作业: 100 个
[2025-12-07 16:07:45,225] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 16:07:45,233] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 16:07:45,277] [INFO] [__main__] Episode 1/10
[2025-12-07 16:07:45,278] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 16:07:45,948] [INFO] [__main__] Episode 1 完成，奖励: -199.91, 步数: 100
[2025-12-07 16:07:45,950] [INFO] [__main__] Episode 2/10
[2025-12-07 16:07:45,968] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:46,681] [INFO] [__main__] Episode 2 完成，奖励: -216.50, 步数: 100
[2025-12-07 16:07:46,683] [INFO] [__main__] Episode 3/10
[2025-12-07 16:07:46,696] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:47,207] [INFO] [__main__] Episode 3 完成，奖励: -203.00, 步数: 100
[2025-12-07 16:07:47,209] [INFO] [__main__] Episode 4/10
[2025-12-07 16:07:47,223] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:47,734] [INFO] [__main__] Episode 4 完成，奖励: -248.00, 步数: 100
[2025-12-07 16:07:47,735] [INFO] [__main__] Episode 5/10
[2025-12-07 16:07:47,747] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:48,168] [INFO] [__main__] Episode 5 完成，奖励: -203.00, 步数: 100
[2025-12-07 16:07:48,169] [INFO] [__main__] Episode 6/10
[2025-12-07 16:07:48,178] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:48,566] [INFO] [__main__] Episode 6 完成，奖励: -158.00, 步数: 100
[2025-12-07 16:07:48,567] [INFO] [__main__] Episode 7/10
[2025-12-07 16:07:48,578] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:48,904] [INFO] [__main__] Episode 7 完成，奖励: -203.00, 步数: 100
[2025-12-07 16:07:48,906] [INFO] [__main__] Episode 8/10
[2025-12-07 16:07:48,913] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:49,278] [INFO] [__main__] Episode 8 完成，奖励: -171.50, 步数: 100
[2025-12-07 16:07:49,279] [INFO] [__main__] Episode 9/10
[2025-12-07 16:07:49,291] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:49,605] [INFO] [__main__] Episode 9 完成，奖励: -194.00, 步数: 100
[2025-12-07 16:07:49,606] [INFO] [__main__] Episode 10/10
[2025-12-07 16:07:49,615] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 16:07:49,938] [INFO] [__main__] Episode 10 完成，奖励: -167.00, 步数: 100
[2025-12-07 16:07:49,939] [INFO] [__main__] 强化学习训练完成
[2025-12-07 16:07:49,939] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 26, 'total_reward': -167.0, 'average_node_utilization': {'cpu': 0.7784262318936178, 'mem': 0.4772773527717834}, 'queue_length': 672, 'simulation_time': 100}
[2025-12-07 16:07:49,940] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 16:50:11,871] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 16:50:11,872] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 16:50:11,872] [INFO] [__main__] 特征数量: 15
[2025-12-07 16:50:11,872] [INFO] [__main__] 序列长度: 1
[2025-12-07 16:50:11,977] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 16:51:13,444] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 16:51:13,445] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 16:51:13,445] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 16:51:13,446] [INFO] [__main__] 训练GAN...
[2025-12-07 16:51:15,136] [INFO] [__main__] GAN训练完成
[2025-12-07 16:51:15,136] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 16:51:15,169] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 16:51:15,170] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 16:51:24,264] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 17:07:17,581] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 17:07:17,581] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 17:07:17,581] [INFO] [__main__] 特征数量: 15
[2025-12-07 17:07:17,581] [INFO] [__main__] 序列长度: 1
[2025-12-07 17:07:17,668] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 17:08:10,009] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 17:08:10,009] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 17:08:10,009] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 17:08:10,009] [INFO] [__main__] 训练GAN...
[2025-12-07 17:08:11,648] [INFO] [__main__] GAN训练完成
[2025-12-07 17:08:11,648] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 17:08:11,686] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 17:08:11,686] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 17:08:17,148] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 17:10:52,204] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 17:10:52,204] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 17:10:52,204] [INFO] [__main__] 特征数量: 15
[2025-12-07 17:10:52,204] [INFO] [__main__] 序列长度: 1
[2025-12-07 17:10:52,310] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 17:13:53,736] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 17:13:53,736] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 17:13:53,736] [INFO] [__main__] 特征数量: 15
[2025-12-07 17:13:53,736] [INFO] [__main__] 序列长度: 1
[2025-12-07 17:13:54,055] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 17:15:46,294] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 17:15:46,297] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 17:15:46,297] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 17:15:46,297] [INFO] [__main__] 训练GAN...
[2025-12-07 17:15:51,701] [INFO] [__main__] GAN训练完成
[2025-12-07 17:15:51,701] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 17:15:51,788] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 17:15:51,789] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 17:21:39,807] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 18:52:28,092] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 18:52:28,092] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 18:52:28,092] [INFO] [__main__] 特征数量: 15
[2025-12-07 18:52:28,092] [INFO] [__main__] 序列长度: 1
[2025-12-07 18:52:28,188] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 18:53:31,400] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 18:53:31,400] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 18:53:31,400] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 18:53:31,400] [INFO] [__main__] 训练GAN...
[2025-12-07 18:53:31,400] [INFO] [__main__] 设置GAN输出维度为: 15
[2025-12-07 18:53:33,283] [INFO] [__main__] GAN训练完成
[2025-12-07 18:53:33,284] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 18:53:33,284] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 18:53:33,321] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 18:53:33,323] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 18:54:20,522] [INFO] [__main__] === 项目运行完成 ===
[2025-12-08 19:34:04,953] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-08 19:34:04,954] [INFO] [__main__] 数据模式: job_stats
[2025-12-08 19:34:04,954] [INFO] [__main__] 特征数量: 15
[2025-12-08 19:34:04,954] [INFO] [__main__] 序列长度: 1
[2025-12-08 19:34:05,023] [INFO] [__main__] 加载job统计特征数据...
[2025-12-08 19:35:08,226] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-08 19:35:08,228] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-08 19:35:08,228] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-08 19:35:08,228] [INFO] [__main__] 训练GAN...
[2025-12-08 19:35:08,228] [INFO] [__main__] 设置GAN输出维度为: 15
[2025-12-08 19:35:10,343] [INFO] [__main__] GAN训练完成
[2025-12-08 19:35:10,344] [INFO] [__main__] GAN生成 8 个样本
[2025-12-08 19:35:10,345] [INFO] [__main__] 使用LLM生成任务...
[2025-12-08 19:35:10,378] [INFO] [__main__] GAN生成 8 个样本
[2025-12-08 19:35:10,379] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-08 19:35:21,169] [INFO] [__main__] === 项目运行完成 ===
[2025-12-08 20:16:53,999] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-08 20:16:54,000] [INFO] [__main__] 数据模式: job_stats
[2025-12-08 20:16:54,000] [INFO] [__main__] 特征数量: 15
[2025-12-08 20:16:54,000] [INFO] [__main__] 序列长度: 1
[2025-12-08 20:16:54,142] [INFO] [__main__] 加载job统计特征数据...
[2025-12-08 20:18:47,748] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-08 20:18:47,749] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-08 20:18:47,749] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-08 20:18:47,749] [INFO] [__main__] 训练GAN...
[2025-12-08 20:18:47,749] [INFO] [__main__] 设置GAN输出维度为: 15
[2025-12-08 20:18:50,485] [INFO] [__main__] GAN训练完成
[2025-12-08 20:18:50,486] [INFO] [__main__] GAN生成 8 个样本
[2025-12-08 20:18:50,487] [INFO] [__main__] 使用LLM生成任务...
[2025-12-08 20:18:50,540] [INFO] [__main__] GAN生成 8 个样本
[2025-12-08 20:18:50,541] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-08 20:19:32,276] [INFO] [__main__] === 项目运行完成 ===
